split,genre,dataset,year,sid,score,sentence1,sentence2
train,main-news,MSRpar,2012train,0022,3.6,"Idan aka zarge shi da yin leƙen asiri, za a iya yanke masa hukuncin kisa.",Ana iya ɗaukan hukuncin kisa a kan zargin yin leƙen asiri da kuma taimaka wa abokan gaba.
train,main-news,MSRpar,2012train,0025,3.2,Masu ruwa da tsaki suna sanya kansu don sarrafa abubuwan da ke damun cibiyar sadarwa kuma suna matsa lamba ga FCC don taimakawa da karfafa su.,"Yana iya mutuwa domin sha'awace-sha'awacen da suke da ƙarfi suna kafa kansu don su mallaki abubuwan da ke damun Intanet kuma suna matsa wa Hukumar Kula da Ayyuka ta Duniya (FCC) don ta taimaka musu da kuma ƙarfafa su""."
train,main-news,MSRpar,2012train,0026,3.8,Amma 'yan coci da masu lura sun ce suna tsammanin cewa wannan shawarar za ta iya zama matsala ga Episcopalians da yawa.,Amma 'yan coci da kuma masu lura sun ce sun yi tsammanin cewa wannan shawarar za ta iya jawo matsaloli na koyarwa ga wasu Episcopalians da suka gaskata cewa Littafi Mai Tsarki ya haramta luwaɗi.
train,main-news,MSRpar,2012train,0027,4.2,Squyres shi ne babban mai bincike na jirgin Athena - tarin kayan aikin kimiyya da kowane rover ke hawa.,"Steve Squyres, masanin kimiyya a Jami'ar Cornell, shi ne babban mai bincike ga kayan aikin kimiyya na mishan."
train,main-news,MSRpar,2012train,0028,3.0,"Sojojin sun ce sun kashe 'yan tawaye 12 kuma sun kama tara a yakin har zuwa yanzu, saboda asarar sojoji shida da suka ji rauni.","Sojojin sun ce sun kashe 'yan tawaye 16 kuma sun kama tara a yakin har zuwa yanzu, tare da sojan daya ya mutu kuma shida sun ji rauni."
train,main-news,MSRpar,2012train,0030,3.0,Sharuɗɗan Express Scripts ESRX.O sun faɗi da kashi 3.6 cikin ɗari don rufewa a $ 66.89 a Nasdaq.,Sharuɗɗan Express Scripts ESRX.O sun faɗi kusan kashi 4 cikin ɗari zuwa $ 66.73 a Nasdaq a cikin kasuwancin safe.
train,main-news,MSRpar,2012train,0032,3.0,'Yan sanda sun kaddamar da bincike na kasa da kasa kan Shevaun Pennington bayan ta tsere tare da Toby Studabaker mai shekara 31 a ranar Asabar.,Shevaun Pennington ya ɓace a safiyar Asabar bayan ya shirya saduwa da Toby Studabaker mai shekara 31.
train,main-news,MSRpar,2012train,0033,4.8,"Lauyoyi da wasu da suka saba da binciken na tarayya sun ce ya ci gaba da mayar da hankali kan Campbell, ko da yake masu gabatar da kara sun ki tattauna binciken.","Yayin da masu gabatar da kara na tarayya suka ki tattauna binciken, lauyoyi da wasu da suka saba da shi sun ce ya ci gaba da mayar da hankali kan Campbell."
train,main-news,MSRpar,2012train,0034,2.5,"Matsakaicin masana'antar Dow Jones.DJI ya ragu da maki 58.69, ko 0.64%, a 9,137.86.","Matsakaicin masana'antar Dow Jones mai launin shuɗi.DJI ya faɗi maki 86.56, ko kashi 0.94 cikin ɗari, zuwa 9,109.99, bayan ya yi watsi da fiye da kashi 1 cikin ɗari a baya."
train,main-news,MSRpar,2012train,0035,2.25,Dokokin zaman lafiya sun kayar da Funny Cide a Louisiana Derby.,Amma ko shi ko Dokokin Zaman Lafiya ba za su iya hana Funny Cide janyewa ba.
train,main-news,MSRpar,2012train,0039,3.0,Kamfanin Boeing ya ce ana sa ran za a rattaba hannu kan yarjejeniyar karshe a cikin 'yan makonni masu zuwa.,"Ana sa ran za a kammala yarjejeniyar Korean Air ""a cikin makonni da yawa masu zuwa"", in ji Bob Saling, mai magana da yawun Boeing."
train,main-news,MSRpar,2012train,0040,3.667,"Sharuɗɗan EDS sun rufe a ranar Alhamis a dala 18.51, karuwar 6 cents.","Hannun hannun jari na EDS sun rufe ranar Alhamis a dala 18.51, sama da cents 6 a New York Stock Exchange."
train,main-news,MSRpar,2012train,0042,3.6,Kotun Koli ta yanke hukunci a ranar Litinin cewa Majalisa za ta iya tilasta wa ɗakunan karatu na jama'a na ƙasar su ba da kwamfutoci tare da matattarar rigakafin batsa.,"Kotun Koli ta ce a ranar Litinin gwamnati za ta iya buƙatar ɗakunan karatu na jama'a su sanye da kwamfutoci tare da matattarar rigakafin batsa, suna watsi da gunaguni na masu karatu cewa dokar tana kama da tsarkakewa."
train,main-news,MSRpar,2012train,0043,3.8,Rashin ƙarfi yana cikin hanyar da VBA ke kallon halaye na takardun da aka ba ta lokacin da aka buɗe takardun ta hanyar aikace-aikacen mai masaukin baki.,Rashin tsaro yana wanzu a hanyar da Microsoft ta Visual Basic for Applications ke bincika kaddarorin takaddar da aka ba ta lokacin da aka buɗe takaddar.
train,main-news,MSRpar,2012train,0044,3.4,"Daga cikin kuri'u miliyan 24 da aka kira, kashi 50.28 cikin ɗari sun goyi bayan Studdard, wanda ya sa ya samu kuri'u 130,000 a gaban Aiken.","Daga cikin kuri'u miliyan 24 da aka yi ta waya, Studdard ya samu kuri'u 130,000 ne kawai a gaban Aiken."
train,main-news,MSRpar,2012train,0045,3.4,Masu amfani za su ci gaba da samun katin tsaro daga mai kula da kebul ɗin su don haɗa shi da na'urar.,"Don su kalli talabijin da ake biyan kuɗi, masu amfani za su saka katin tsaro a cikin na'urar."
train,main-news,MSRpar,2012train,0046,3.8,"Duk da haka, mun yanke shawarar zaɓar injin haɗin gwiwar Turai a matsayin mafita mafi kyau gaba ɗaya kuma saboda ƙoƙarin farashi mai yawa da aka yi"".","Duk da haka, mun yanke shawarar zaɓar injin haɗin gwiwar Turai a matsayin mafita mafi kyau""."
train,main-news,MSRpar,2012train,0047,2.8,"Hukumar Abinci da Magunguna ta ki amincewa da aikace-aikacen ImClone na shekara ta 2001 na sayar da Erbitux, saboda bincike mara kyau.","Hukumar Kula da Abinci da Magunguna ta Amirka ta yi watsi da aikace-aikacen farko na ImClone a watan Disamba na shekara ta 2001, ta ce an yi gwajin a hankali."
train,main-news,MSRpar,2012train,0048,3.75,"Masu sukar sun ce dokar ta keta 'yancin bil'adama, wani abu da shugaban kwamitin shari'a na majalisar wakilai James Sensenbrenner, R-Wis., ya ce yana jin dadi.","Shugaban kwamitin shari'a na majalisar wakilai James Sensenbrenner, R-Wis., ya ce yana jin daɗin korafin 'yancin bil'adama."
train,main-news,MSRpar,2012train,0049,4.4,"Dodgers sun lashe wasan su na shida a jere su ne mafi tsawo nasara tun shekara ta 2001 yayin da suka ci Colorado, 3-2, a ranar Laraba a gaban taron mutane 25,332 a filin wasa na Dodger.","Dodgers sun lashe wasan su na shida a jere da na bakwai a cikin tara na ƙarshe yayin da suka doke Colorado 3-2 a ranar Laraba a gaban taron mutane 25,332 a filin wasa na Dodger."
train,main-news,MSRpar,2012train,0050,3.75,"Har zuwa yanzu, sun bincika Pennsylvania, Ohio, Michigan, Illinois da kuma Indiana, hukumomin jihar sun ce.","Har yanzu, hukumomi sun bincika yankuna a Pennsylvania, Ohio, Indiana, da kuma Michigan."
train,main-news,MSRpar,2012train,0051,2.75,"The 30-shekara bond US30YT=RR kafa 31/32, shan ta riba zuwa 4.16% - wani rikodin low - daga 4.22%.","The 30-shekara bond <US30YT=RR> kafa 24/32, shan ta riba zuwa 4.18 bisa dari, bayan buga wani rikodin low na 4.16 bisa dari."
train,main-news,MSRpar,2012train,0054,3.8,Lay ya yi jayayya cewa mika takardun zai zama keta hakkinsa na Fifth Amendment against self-incrimination.,"Lay ya ki bayar da takardun, yana da'awar hakkinsa na biyar game da laifin kai."
train,main-news,MSRpar,2012train,0055,3.2,Strayhorn ya ce wannan ne karo na farko a tarihin Texas da mai kula da haraji bai amince da dokar ba.,"A cikin sanarwar manema labarai a ranar Alhamis, Strayhorn ya ce wannan shi ne karo na farko da mai kula ya ki amincewa da kasafin kudi."
train,main-news,MSRpar,2012train,0056,3.8,"Idan ba a cire haraji ba, masu bincike sun ce a matsakaici za su yi asarar dala 11 a hannun jari.",Masu bincike da kamfanin Thomson Financial First Call suka yi bincike sun yi tsammanin za su ga asarar kusan cent 11 a hannun jari daga ci gaba da aiki.
train,main-news,MSRpar,2012train,0057,4.8,"Masana tsaro sun yi gargadin cewa wani sabon ƙwayar aika saƙo mai yawa yana yaduwa sosai a Intanet, wani lokacin yana nuna kamar imel ne daga wanda ya kafa Microsoft.","Wani sabon tsutsotsi yana yaduwa cikin sauri a cikin Intanet, wani lokacin yana yin kamar imel ne daga Shugaban Microsoft Bill Gates, masu sayar da maganin rigakafi sun ce a ranar Litinin."
train,main-news,MSRpar,2012train,0058,4.0,Mista Sahel ya ce 'yan sanda sun gano gawarwakin mutane bakwai daga cikin 'yan sanda 14 da ake zaton sun kai hare-haren guda biyar a ranar Asabar.,Ya ce 'yan sanda sun gano gawarwakin bakwai daga cikin 'yan bam 14 da suka kaddamar da hare-hare guda biyar a kusan lokaci guda a daren Juma'a.
train,main-news,MSRpar,2012train,0059,1.4,"New Jersey ne kawai yanzu ta haramta masu riƙe da lasisi ko lasisi na matsakaici su yi amfani da wayoyin salula, pagers ko wasu na'urorin mara waya yayin tuki.","Bugu da ƙari, NTSB ya kuma ba da shawarar ga NHTSA cewa a kafa dokar jihar don hana masu riƙe da lasisin ilmantarwa da lasisin matsakaici yin amfani da wayoyin hannu yayin tuki."
train,main-news,MSRpar,2012train,0060,4.2,Jami'ar Michigan ta fitar da sabon manufofin shiga a yau bayan Kotun Koli ta Amurka ta soke hanyar da ta shigar da dalibai a baya a watan Yuni.,Jami'ar Michigan na shirin fitar da sabuwar manufar shigar da dalibai a ranar Alhamis bayan Kotun Koli ta Amurka ta ki amincewa da ita a watan Yuni.
train,main-news,MSRpar,2012train,0061,1.8,Bidiyon da tashar talabijin ta Al-Jazeera ta Larabawa ta watsa a makon da ya gabata ya bayyana a matsayin yunƙurin tayar da hare-haren.,Wata faifan sauti da tashar talabijin ta al-Jazeera ta Larabawa ta watsa a makon da ya gabata na iya zama tabbatacciyar hujja cewa Saddam ya tsira daga yakin.
train,main-news,MSRpar,2012train,0063,2.0,Kamfanin bai ba da cikakken bayani game da farashin maye gurbin da gyare-gyare ba.,Amma jami'an kamfanin suna sa ran cewa kuɗin aikin zai kai miliyoyin daloli.
train,main-news,MSRpar,2012train,0064,2.6,"Dean ya gaya wa manema labarai suna tafiya a kan yawon shakatawa na ""Sleepless Summer"" na birane 10 cewa ya yi la'akari da yin yakin neman zabe a Texas kalubale ne.","A yau, Dean ya kammala yawon shakatawa na kwanaki hudu na birane 10 na ""Sleepless Summer"" a Chicago da New York."
train,main-news,MSRpar,2012train,0065,3.25,"Ta ce: ""Na ji cewa idan ban yarda da Rosie sosai ba, zan rasa aikina.","Cavender ya ce: ""Na ji cewa idan na ƙi yarda da Rosie sosai zan rasa aikina""."
train,main-news,MSRpar,2012train,0068,3.75,"Shawarwarin da Amirka ta yanke ya jawo fushi daga Hukumar Turai, wadda ta bayyana matakin a matsayin ""ba shi da tushe a shari'a, ba shi da tushe a fannin tattalin arziki kuma ba shi da amfani a fannin siyasa"".","Hukumar Tarayyar Turai, babbar hukumar zartarwa ta Tarayyar Turai, ta bayyana matakin a matsayin ""ba bisa doka ba ne, ba shi da tushe a fannin tattalin arziki kuma ba shi da amfani a fannin siyasa""."
train,main-news,MSRpar,2012train,0069,4.25,"Misis Cripps-Prawak ta bar ranar Juma'ar da ta gabata, kwana biyu bayan da ma'aikatar ta gabatar da shirin rarraba marijuana ta likita ta hanyar ofisoshin likitoci.","Daraktan ofishin samun damar likita, Cindy Cripps-Prawak, ta bar aikinta bayan da sashen ya gabatar da shirin rarraba marijuana ta hanyar ofisoshin likitoci."
train,main-news,MSRpar,2012train,0070,4.75,"A shekara ta 2001 da 2002, Morgenthau ya ce, canja wurin kuɗi daga asusun 40 na Beacon Hill guda huɗu ne kawai ya kai fiye da dala biliyan 3.2.","A tsakanin shekara ta 2001 zuwa 2002, fiye da dala biliyan 3.2 ne aka samu daga asusun hudu daga cikin asusun 40 da aka bude a Beacon Hill, in ji Morgenthau."
train,main-news,MSRpar,2012train,0071,3.25,"A shekarar da ta gabata, ya yi rashin nasarar neman takarar gwamna ta jam'iyyar Democrat.","Ya tsaya takara a shekarar da ta gabata a matsayin dan takara na jam'iyyar Democrat a matsayin gwamnan Texas, amma ya rasa zaben fidda gwani ga mai kudi mai yawa Tony Sanchez."
train,main-news,MSRpar,2012train,0072,3.75,"Babban mai sayar da kayayyaki a kasar ya gaya wa manyan masu samar da kayayyaki 100 cewa dole ne su fara amfani da alamun lantarki a kan dukkan kayan kaya a ranar 25 ga Janairu, 2005.","Wal-Mart ta gaya wa manyan masu samar da kayayyaki 100 cewa za su buƙaci samun tsarin ID na rediyo don bin diddigin kaya ta hanyar sarkar samarwa a ranar 25 ga Janairu, 2005."
train,main-news,MSRpar,2012train,0073,3.25,An kai shi asibiti domin a yi masa hotunan X-ray a wuyansa.,"An kai Harvey asibitin St. Luke's don daukar hoton X-ray na wuyansa, wanda ya dawo da mummunan sakamako."
train,main-news,MSRpar,2012train,0075,5.0,Dokar ta ce ba za a iya tuhumar mace da ta yi irin wannan zubar da ciki ba.,Ba za a iya gurfanar da wata mace da ta yi irin wannan zubar da ciki ba bisa doka.
train,main-news,MSRpar,2012train,0078,2.0,Akwai 'yan Democrat 103 a majalisar dokoki da kuma 'yan Republican 47.,'Yan Democrat sun mamaye Majalisar yayin da 'yan Republican ke kula da Majalisar Dattijai.
train,main-news,MSRpar,2012train,0080,4.2,"Schwarzenegger ya ce bayan ya gana da 'yan jam'iyyar Republican a majalisa: ""Na zo Washington ne don in kafa dangantaka da kuma tabbatar da cewa muna samun karin kudaden tarayya zuwa California"".","Schwarzenegger ya ce bayan wani taro: ""Na zo Washington ne don in kafa dangantaka da kuma tabbatar da cewa muna samun karin kudaden tarayya."
train,main-news,MSRpar,2012train,0081,3.4,"Rahoton kwanan nan na kasuwannin sana'a ya kasance mafi kyau fiye da yadda masana tattalin arziki suka yi tsammani; sun yi hasashen da'awar da za ta faɗi ba ƙasa da 410,000 ba a makon da ya gabata.","Duk da matsalolin da ake samu a kasuwar sana'a, sabon bayanin da aka samu game da kasuwar sana'a ya yi kyau fiye da yadda masana tattalin arziki suke tsammani."
train,main-news,MSRpar,2012train,0083,3.0,"Chante Jawan Mallard, mai shekara 27, an gurfanar da shi a gaban shari'a a ranar Litinin, an zarge shi da kisan kai na farko.","Chante Jawaon Mallard, mai shekara 27, an zarge shi da kisan kai da lalata shaidu."
train,main-news,MSRpar,2012train,0085,2.75,"Linda Saunders ta amince da laifinta a kotun tarayya a kan zarge-zarge guda shida, ciki har da cin hanci da rashawa da kuma makirci.",Tsohon mataimakan Phipps Linda Saunders da Bobby McLamb sun amince da laifin tarayya ciki har da cin hanci da rashawa.
train,main-news,MSRpar,2012train,0086,2.6,Sharuɗɗan Vivendi sun rufe kashi 3.8 cikin ɗari a Paris a Yuro 15.78.,Sharuɗɗan Vivendi sun tashi da kashi 0.3 bisa dari a Yuro 15.62 a Paris a 0841 GMT.
train,main-news,MSRpar,2012train,0087,3.4,Microsoft ta gano software na Linux da aka rarraba kyauta a matsayin daya daga cikin manyan barazanar tallace-tallace.,Kamfanin ya bayyana Linux a fili a matsayin daya daga cikin manyan barazanar gasa.
train,main-news,MSRpar,2012train,0088,3.6,"Antonio Monteiro de Castro, mai shekaru 58, a halin yanzu darektan ayyukan Latin Amurka da Caribbean na kungiyar, zai zama babban jami'in aiki daga wannan ranar.","BAT ta kuma ce Antonio Monteiro de Castro, darektan Amurka ta Latin da Caribbean, zai zama babban jami'in gudanarwa a ranar 1 ga Janairu, 2004."
train,main-news,MSRpar,2012train,0089,3.6,"Littafin ya ce: ""Ba za a iya magance matsalar ba.","Rahoton ya kara da cewa ""spin"" da kuma hulda da jama'a na cin hanci da rashawa ""ba su ne amsar ba"", amma ba su guje wa muhawara ba."
train,main-news,MSRpar,2012train,0090,4.8,"Wani harbi da aka danganta da tashin hankali ya faru a ranar 11 ga Nuwamba a Hamilton Central Elementary a Obetz, kimanin mil biyu daga babbar hanyar.","Sabon harbi da aka danganta da tashin hankali shi ne harbi a ranar 11 ga Nuwamba a makarantar firamare ta Hamilton Township a Obetz, kimanin mil biyu daga babbar hanyar."
train,main-news,MSRpar,2012train,0091,4.0,"A ranar Talata, bankin tsakiya ya bar ƙimar riba a kwance, kamar yadda ake tsammani, amma kuma ya bayyana cewa haɗarin gaba ɗaya an daidaita shi zuwa rauni kuma ya yi gargadi game da haɗarin deflation.","Hukumar da ke kula da manufofin babban bankin ta bar yawan kudaden shiga a kwanciyar hankali a yanzu, kamar yadda ake tsammani, amma ta ba da mamaki ga kasuwar ta hanyar bayyana cewa hadarin gaba ɗaya an daidaita shi zuwa rauni."
train,main-news,MSRpar,2012train,0093,3.4,Yaƙe-yaƙe sun barke bayan da 'yan jarida hudu na Koriya ta Arewa suka fuskanci masu fafutukar Koriya ta Kudu masu zanga-zangar kare hakkin bil adama a Arewa a wajen babban cibiyar yada labarai.,Rikicin ya tashi a lokacin da akalla 'yan jarida hudu na Koriya ta Arewa suka gudu daga cibiyar watsa labarai ta Taegu don su fuskanci masu fafutukar adawa da masu zanga-zangar adawa da cin zarafin bil'adama a Arewa.
train,main-news,MSRpar,2012train,0094,2.4,Dusty ya yi shekara ɗaya yana fama da ciwon koda.,An yi wa Dusty tiyata don ciwon daji a shekara ta 2001 kuma an cire koda.
train,main-news,MSRpar,2012train,0096,3.0,"Kadyrov bai ji rauni ba, amma hudu daga cikin masu tsaron jikinsa sun kasance daga cikin wadanda aka kashe.",Amma kamfanin dillancin labaran Itar-Tass ya ce hudu daga cikin masu tsaron jikinsa suna cikin wadanda bom din ya kashe.
train,main-news,MSRpar,2012train,0098,2.75,Hukumar ta kiyasta cewa California ta yi asarar dala biliyan 1.34 - mafi yawan kowace jiha - a harajin gidaje a shekara ta 2001.,Hukumar ta kiyasta cewa California ta yi asarar dala miliyan 937 a harajin kamfanoni a shekara ta 2001.
train,main-news,MSRpar,2012train,0099,4.0,Jami'an ba su bayyana ko sojojin Amurka sun shiga yankin Siriya ba kuma ba su bayyana yadda 'yan tsaron iyakar Siriya suka shiga ba.,"Jami'an Amurka ba su bayyana ko sojojin Amurka, waɗanda ke aiki a kan bayanan sirri, sun haye zuwa yankin Siriya ba kuma ba su da tabbas game da yadda 'yan tsaron Siriya suka shiga."
train,main-news,MSRpar,2012train,0100,1.75,VeriSign ta gabatar da sabis ɗin Neman Yanar Gizo a ranar 15 ga Satumba.,Yaƙin game da sabis ɗin Neman Yanar Gizo na VeriSign na makonni uku yana ci gaba.
train,main-news,MSRpar,2012train,0102,4.5,Ta ce har yanzu ana tsare Druce a kurkuku kuma a yanzu yana cikin keɓewa.,An tsare Druce a kurkuku guda a daren jiya.
train,main-news,MSRpar,2012train,0104,5.0,"Shugabansu, Abu Bakr al-Azdi, ya mika kansa a watan Yuni; an kashe mataimakinsa a wani harbi da sojojin Saudiyya suka yi kwanan nan.","Shugabansu, Abu Bakr al-Azdi, ya mika wuya a watan Yuni; an kashe mataimakinsa a wani harbi da sojojin Saudiyya suka yi kwanan nan."
train,main-news,MSRpar,2012train,0105,3.0,"Bayan furcin farko na Freitas, Alkalin Kotun King County mai girma Charles Mertel ya dakatar da shari'ar har sai bayan karshen mako na godiya.",Alkalin Kotun King County mai girma Charles Mertel zai dakatar da shari'ar har zuwa Litinin.
train,main-news,MSRpar,2012train,0106,2.8,"Masu saka hannun jari na Google sun hada da manyan kamfanonin VC Kleiner Perkins Caufield & Byers da Sequoia Capital, jaridar ta lura.",Masu tallafawa na farko na Google sun hada da Jami'ar Stanford da ke California da kamfanonin VC Kleiner Perkins da Sequoia Capital.
train,main-news,MSRpar,2012train,0107,2.667,Ranar 1 ga watan Yuli shekara ce ta shida da Hong Kong ta koma mulkin kasar Sin.,"Taron ya rufe bukukuwan da suka yi bikin cika shekaru shida da dawowar Hong Kong zuwa China a ranar 1 ga Yuli, 1997."
train,main-news,MSRpar,2012train,0108,4.0,"Palm Wednesday ya sanar da shirye-shirye don sayen Handspring, kamfanin da Jeff Hawkins ya fara, wanda mutane da yawa ke la'akari da shi a matsayin mahaifin hannu na Palm.","Palm ta ce a ranar Laraba tana shirin sayen Handspring, wani kamfani da Jeff Hawkins ya kafa."
train,main-news,MSRpar,2012train,0110,4.25,"Kwanan nan gwamnati ta dakatar da tattaunawar zaman lafiya da MILF, wanda Malaysia ta shiga tsakani, bayan jerin hare-haren, ciki har da hare-haren bam uku, a Mindanao.","Kwanan nan gwamnatin ta dakatar da tattaunawar zaman lafiya da makwabciyar Malaysia ke tattaunawa bayan hare-haren da aka kai a Mindanao, ciki har da hare-haren bama-bamai guda uku, wanda ta zargi MILF."
train,main-news,MSRpar,2012train,0111,4.176,"A shekarar da ta shige, kamfanin ya sami ribar dala miliyan 54.3 ko kuma cents 22 a kowane hannun jari.","Wannan ya karu daga kwata na shekarar da ta shige, sa'ad da kamfanin ya samu dala miliyan 54.3, ko kuma cents 22 a hannun jari."
train,main-news,MSRpar,2012train,0112,3.0,"Da suka shiga Boston a ranar Litinin sun kasance al'ummomin Massachusetts na Watertown, Saugus da Framingham.","Tare da Boston, Watertown, Saugus da Framingham ma za su tafi ba tare da hayaki a ranar Litinin ba."
train,main-news,MSRpar,2012train,0114,3.8,Sojojin Isra'ila sun rushe gidajen hawa da kuma hasumiyoyin ruwa a cikin kananan wuraren zama 10 a Yammacin Yammacin Tekun a cikin dare a matsayin wani ɓangare na shirin zaman lafiya na Gabas ta Tsakiya da Amurka ke tallafawa.,Sojojin Isra'ila sun fara rushe wuraren zama a Yammacin Yammacin Yamma a jiya - wajibi ne na Isra'ila a karkashin sabon shirin zaman lafiya na Gabas ta Tsakiya.
train,main-news,MSRpar,2012train,0115,4.6,Kungiyar har yanzu ba ta bayyana wane sarkar za a yi niyya ba.,Kungiyar ta ce za ta bayyana daga baya wane sarkar za a yi niyya.
train,main-news,MSRpar,2012train,0116,1.4,"Ka fitar da kome"", in ji Howard Davidowitz, shugaban kamfanin Davidowitz & Associates da ke birnin New York.","Ko ba ta da laifi ko a'a, ""ta lalace"", in ji Howard Davidowitz, shugaban kamfanin Davidowitz & Associates, wani kamfani mai ba da shawarwari a birnin New York."
train,main-news,MSRpar,2012train,0117,2.8,"Abubuwan da aka sabunta sun haɗa da Pylon Pro, Pylon Conduit, Pylon Anywhere, da Pylon Application Server.",Sabbin samfurori a gefen tebur sun haɗa da sabbin sigogin Pylon Conduit da Pylon Pro.
train,main-news,MSRpar,2012train,0119,4.2,Hukumomin Turkiyya sun ce duk masu kai harin kai hari 'yan Turkiyya ne.,Ankara ta ce duk masu harin kai hari guda hudu 'yan Turkiyya ne.
train,main-news,MSRpar,2012train,0120,1.0,"A watan Afrilu, ta yi hasashen samun kudin shiga na aiki a cikin zangon 60 zuwa 80 cent a hannun jari.",Kodak na sa ran samun kudaden shiga na 5 zuwa 25 cents a kowane hannun jari a cikin kwata.
train,main-news,MSRpar,2012train,0121,4.2,"Daga Florida zuwa Alaska, dubban mutane da suka halarci bikin sun yi alkawarin cewa za su nemi ƙarin 'yanci, har da auren 'yan luwadi.","Dubban mutane da suka halarci bikin sun yi murna da wannan shawarar kuma sun yi alkawarin cewa za su ƙara samun 'yanci, har da auren 'yan luwadi."
train,main-news,MSRpar,2012train,0123,2.5,Wasu da suke da irin wannan matsayi su ne Masar da Isra'ila da kuma Ostareliya.,Al'ummai kamar Isra'ila da Ostiraliya sun riga sun sami irin wannan matsayi.
train,main-news,MSRpar,2012train,0124,3.5,An wallafa binciken a jaridar Journal of the American Medical Association a ranar Laraba.,Za a buga sakamakon a ranar Laraba a mujallar The Journal of the American Medical Association.
train,main-news,MSRpar,2012train,0125,4.75,"Bugu da ƙari, shinge na h2210s yana da wuri don cajin baturi na biyu.",Ƙungiyar H2200 tana da sarari don sake caji batir na biyu.
train,main-news,MSRpar,2012train,0127,3.5,"Daya daga cikin Kurdawan 14 ya nuna kalmar ""dan gudun hijira"" a cikin kamus na Turanci / Turkiyya.","Wani mutum ya yi amfani da kamus na Turanci da Turkanci kuma ya nuna kalmar nan ""mai gudun hijira""."
train,main-news,MSRpar,2012train,0128,4.0,"Mista Howard ya ce: ""Hadin gwiwar da ke tsakanin hukumomin da ke bin doka da kuma jami'an leken asiri ita ce tushen yaki da ta'addanci"", in ji Mista Howard.",Ya ce hadin gwiwar da ke tsakanin hukumomin tsaro na yankin da kuma jami'an leken asirin na da muhimmanci wajen yaki da ta'addanci.
train,main-news,MSRpar,2012train,0129,2.0,"A shekara ta 2006, ƙungiyar ta ce kasuwar za ta dawo da kashi 29.6 cikin ɗari zuwa dala biliyan 21.3 a cikin tallace-tallace.","A shekara ta 2006, Asiya Pacific za ta ƙaru da kashi 7.9 cikin ɗari zuwa dala biliyan 81.8."
train,main-news,MSRpar,2012train,0130,3.2,"Kyaftin Robert Ramsey na 1st Armored Division na Amurka ya ce wani truck ya fashe a waje da ginin da misalin karfe 11 na safe, kuma daya daga cikin bangon waje na ginin ya rushe.",Kyaftin Robert Ramsey na 1st Armored Division na Amurka ya ce wani truck ya fashe a waje da ginin da misalin karfe 11 na safe.
train,main-news,MSRpar,2012train,0132,3.8,A wannan arewacin kaka masu horar da Amurka za su yi aiki tare da sojoji daga kasashe hudu na Arewacin Afirka don yin sintiri da tattara bayanan sirri.,"A ƙarshen wannan shekara, rundunar za ta aika da masu horarwa tare da sojoji daga ƙasashe huɗu na Arewacin Afirka don aikin sintiri da tattara bayanan sirri."
train,main-news,MSRpar,2012train,0136,2.5,"Dakta Patrick Pelloux, shugaban ƙungiyar likitocin gaggawa, ya ce: ""Abubuwan da ke faruwa yanzu suna da ban tsoro.","Ba za a yarda da wannan ba"", in ji Patrick Pelloux, shugaban ƙungiyar likitocin gaggawa na Faransa."
train,main-news,MSRpar,2012train,0137,3.0,"Covello ya gaya wa mutumin mai shekara 49, wanda iyalinsa da abokansa da kuma magoya bayansa suka cika rabin kotun.","""Abin da ya faru da ku, sir, ta hanyar azãba, ne shakka fiye da isa"", ya ce Covello."
train,main-news,MSRpar,2012train,0138,4.0,Mahaifiyar ta kuma yi ikirarin cewa ɗaya daga cikin masu tsaron ya yi mata fyade.,Mahaifiyar ta kuma ce an yi mata fyade ta jima'i da ɗaya daga cikin masu tsaron a lokacin rikici na shekara ta 1998.
train,main-news,MSRpar,2012train,0141,2.625,"Haka ne, daga yau, ƙwaƙwalwar ajiyar Flash da aka saya daga AMD ko Fujitsu za ta zama alama ta Spansion.",Ana samun bayani game da ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ƙwaƙwalwar ajiya a duk faɗin duniya daga AMD da Fujitsu.
train,main-news,MSRpar,2012train,0142,3.2,Manyan masana'antun kera motoci biyu a duniya sun ce tallace-tallace a Amurka sun ragu fiye da yadda aka yi hasashen a watan da ya gabata saboda tashin hankalin tallace-tallace a ƙarshen bazara ya haifar da mummunan tasiri a masana'antar fiye da yadda ake tsammani.,Tallace-tallace na cikin gida a duka GM da No. 2 Ford Motor Co. sun ragu fiye da yadda aka yi tsammani yayin da tashin hankalin tallace-tallace a ƙarshen bazara ya haifar da mummunan tasiri na masana'antu fiye da yadda ake tsammani.
